Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	16747	0.007	0
2	243199373	15423	0.006	0
3	198022430	12175	0.006	0
4	191154276	11041	0.006	0
5	180915260	11062	0.006	0
6	171115067	10804	0.006	0
7	159138663	11324	0.007	0
8	146364022	8924	0.006	0
9	141213431	8434	0.006	0
10	135534747	9350	0.007	0
11	135006516	8617	0.006	0
12	133851895	9711	0.007	0
13	115169878	5728	0.005	-1
14	107349540	6322	0.006	0
15	102531392	6207	0.006	0
16	90354753	6802	0.008	0
17	81195210	8183	0.01	1
18	78077248	4717	0.006	0
19	59128983	6815	0.012	1
20	63025520	4759	0.008	0
21	48129895	2427	0.005	-1
22	51304566	3429	0.007	0
Odchylenie standardowe dla osobnika: 0.00156
Srednia arytmetyczna: 0.00677
