Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	498847	0.2	0
2	243199373	449245	0.185	0
3	198022430	349161	0.176	0
4	191154276	292971	0.153	-1
5	180915260	317714	0.176	0
6	171115067	327436	0.191	0
7	159138663	311910	0.196	0
8	146364022	276030	0.189	0
9	141213431	251207	0.178	0
10	135534747	313465	0.231	0
11	135006516	273131	0.202	0
12	133851895	266654	0.199	0
13	115169878	156212	0.136	-1
14	107349540	179520	0.167	0
15	102531392	183367	0.179	0
16	90354753	218190	0.241	0
17	81195210	219482	0.27	1
18	78077248	144949	0.186	0
19	59128983	187232	0.317	1
20	63025520	157065	0.249	1
21	48129895	77552	0.161	0
22	51304566	118312	0.231	0
Odchylenie standardowe dla osobnika: 0.04058
Srednia arytmetyczna: 0.20059
