Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1758929	0.706	0
2	243199373	1598059	0.657	0
3	198022430	1266627	0.64	0
4	191154276	1105208	0.578	0
5	180915260	1141150	0.631	0
6	171115067	1142759	0.668	0
7	159138663	1146418	0.72	0
8	146364022	947312	0.647	0
9	141213431	893581	0.633	0
10	135534747	1051527	0.776	0
11	135006516	922695	0.683	0
12	133851895	978834	0.731	0
13	115169878	569766	0.495	-1
14	107349540	643387	0.599	0
15	102531392	656679	0.64	0
16	90354753	769783	0.852	0
17	81195210	817865	1.007	1
18	78077248	493717	0.632	0
19	59128983	712730	1.205	1
20	63025520	515170	0.817	0
21	48129895	261379	0.543	-1
22	51304566	385825	0.752	0
Odchylenie standardowe dla osobnika: 0.15266
Srednia arytmetyczna: 0.70964
