Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	74693	0.03	0
2	243199373	67785	0.028	0
3	198022430	55628	0.028	0
4	191154276	48846	0.026	0
5	180915260	49649	0.027	0
6	171115067	49996	0.029	0
7	159138663	50109	0.031	0
8	146364022	41383	0.028	0
9	141213431	38390	0.027	0
10	135534747	43881	0.032	0
11	135006516	38869	0.029	0
12	133851895	42884	0.032	0
13	115169878	24855	0.022	-1
14	107349540	27447	0.026	0
15	102531392	27612	0.027	0
16	90354753	32442	0.036	0
17	81195210	33248	0.041	1
18	78077248	20982	0.027	0
19	59128983	29341	0.05	1
20	63025520	21260	0.034	0
21	48129895	11213	0.023	-1
22	51304566	15142	0.03	0
Odchylenie standardowe dla osobnika: 0.00594
