Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	334628	0.134	0
2	243199373	295290	0.121	0
3	198022430	236077	0.119	0
4	191154276	203825	0.107	0
5	180915260	209578	0.116	0
6	171115067	211691	0.124	0
7	159138663	220471	0.139	0
8	146364022	176568	0.121	0
9	141213431	167854	0.119	0
10	135534747	197108	0.145	0
11	135006516	171336	0.127	0
12	133851895	188341	0.141	0
13	115169878	104286	0.091	-1
14	107349540	121821	0.113	0
15	102531392	123741	0.121	0
16	90354753	149763	0.166	0
17	81195210	161151	0.198	1
18	78077248	90312	0.116	0
19	59128983	144288	0.244	1
20	63025520	96947	0.154	0
21	48129895	49087	0.102	0
22	51304566	74111	0.144	0
Odchylenie standardowe dla osobnika: 0.03282
