Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	834550	0.335	0
2	243199373	757878	0.312	0
3	198022430	608642	0.307	0
4	191154276	523879	0.274	0
5	180915260	543001	0.3	0
6	171115067	554931	0.324	0
7	159138663	547448	0.344	0
8	146364022	467066	0.319	0
9	141213431	428036	0.303	0
10	135534747	496333	0.366	0
11	135006516	444650	0.329	0
12	133851895	472348	0.353	0
13	115169878	272753	0.237	-1
14	107349540	305356	0.284	0
15	102531392	313300	0.306	0
16	90354753	365284	0.404	0
17	81195210	384049	0.473	1
18	78077248	237941	0.305	0
19	59128983	336551	0.569	1
20	63025520	250139	0.397	0
21	48129895	125785	0.261	-1
22	51304566	183236	0.357	0
Odchylenie standardowe dla osobnika: 0.07104
Srednia arytmetyczna: 0.33905
