Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	55597	0.022	0
2	243199373	52298	0.022	0
3	198022430	43039	0.022	0
4	191154276	36046	0.019	0
5	180915260	36933	0.02	0
6	171115067	35070	0.02	0
7	159138663	36976	0.023	0
8	146364022	28548	0.02	0
9	141213431	27039	0.019	0
10	135534747	31085	0.023	0
11	135006516	28526	0.021	0
12	133851895	30936	0.023	0
13	115169878	19810	0.017	-1
14	107349540	20548	0.019	0
15	102531392	20452	0.02	0
16	90354753	21844	0.024	0
17	81195210	23579	0.029	1
18	78077248	15861	0.02	0
19	59128983	16245	0.027	1
20	63025520	14911	0.024	0
21	48129895	8238	0.017	-1
22	51304566	9435	0.018	-1
Odchylenie standardowe dla osobnika: 0.00293
Srednia arytmetyczna: 0.02132
