Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	438805	0.176	0
2	243199373	399196	0.164	0
3	198022430	311537	0.157	0
4	191154276	266312	0.139	-1
5	180915260	284388	0.157	0
6	171115067	288611	0.169	0
7	159138663	278213	0.175	0
8	146364022	240379	0.164	0
9	141213431	223326	0.158	0
10	135534747	262770	0.194	0
11	135006516	238233	0.176	0
12	133851895	238525	0.178	0
13	115169878	141444	0.123	-1
14	107349540	158308	0.147	0
15	102531392	161381	0.157	0
16	90354753	189464	0.21	0
17	81195210	197606	0.243	1
18	78077248	126320	0.162	0
19	59128983	170953	0.289	1
20	63025520	135165	0.214	1
21	48129895	68550	0.142	0
22	51304566	101494	0.198	0
Odchylenie standardowe dla osobnika: 0.03616
Srednia arytmetyczna: 0.17691
