Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	40711	0.016	0
2	243199373	34785	0.014	0
3	198022430	27787	0.014	0
4	191154276	23482	0.012	0
5	180915260	24662	0.014	0
6	171115067	24288	0.014	0
7	159138663	25498	0.016	0
8	146364022	18771	0.013	0
9	141213431	18887	0.013	0
10	135534747	21314	0.016	0
11	135006516	19393	0.014	0
12	133851895	22500	0.017	0
13	115169878	12547	0.011	-1
14	107349540	14221	0.013	0
15	102531392	14876	0.015	0
16	90354753	17138	0.019	0
17	81195210	18837	0.023	1
18	78077248	10606	0.014	0
19	59128983	15752	0.027	1
20	63025520	10664	0.017	0
21	48129895	5384	0.011	-1
22	51304566	8116	0.016	0
Odchylenie standardowe dla osobnika: 0.00364
