Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	10309	0.004	0
2	243199373	9539	0.004	0
3	198022430	7760	0.004	0
4	191154276	6530	0.003	-1
5	180915260	6646	0.004	0
6	171115067	6526	0.004	0
7	159138663	7080	0.004	0
8	146364022	5437	0.004	0
9	141213431	5336	0.004	0
10	135534747	6099	0.004	0
11	135006516	5602	0.004	0
12	133851895	5843	0.004	0
13	115169878	3490	0.003	-1
14	107349540	3670	0.003	-1
15	102531392	3879	0.004	0
16	90354753	4318	0.005	1
17	81195210	4908	0.006	1
18	78077248	3131	0.004	0
19	59128983	3777	0.006	1
20	63025520	3073	0.005	1
21	48129895	1570	0.003	-1
22	51304566	2200	0.004	0
Odchylenie standardowe dla osobnika: 0.00079
Srednia arytmetyczna: 0.00409
