Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	543111	0.218	0
2	243199373	502232	0.207	0
3	198022430	396409	0.2	0
4	191154276	349914	0.183	0
5	180915260	357763	0.198	0
6	171115067	363131	0.212	0
7	159138663	352706	0.222	0
8	146364022	305030	0.208	0
9	141213431	276366	0.196	0
10	135534747	328152	0.242	0
11	135006516	290676	0.215	0
12	133851895	301216	0.225	0
13	115169878	180785	0.157	-1
14	107349540	197007	0.184	0
15	102531392	199278	0.194	0
16	90354753	232661	0.257	0
17	81195210	238695	0.294	1
18	78077248	157361	0.202	0
19	59128983	204782	0.346	1
20	63025520	159713	0.253	0
21	48129895	82707	0.172	-1
22	51304566	115620	0.225	0
Odchylenie standardowe dla osobnika: 0.04051
