Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	798266	0.32	0
2	243199373	729652	0.3	0
3	198022430	568220	0.287	0
4	191154276	487930	0.255	-1
5	180915260	517863	0.286	0
6	171115067	530950	0.31	0
7	159138663	510764	0.321	0
8	146364022	446382	0.305	0
9	141213431	410016	0.29	0
10	135534747	489584	0.361	0
11	135006516	439781	0.326	0
12	133851895	432361	0.323	0
13	115169878	258442	0.224	-1
14	107349540	291359	0.271	0
15	102531392	296255	0.289	0
16	90354753	354163	0.392	0
17	81195210	364236	0.449	1
18	78077248	231801	0.297	0
19	59128983	310119	0.524	1
20	63025520	249317	0.396	1
21	48129895	126467	0.263	0
22	51304566	192052	0.374	0
Odchylenie standardowe dla osobnika: 0.06661
