Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	837760	0.336	0
2	243199373	748169	0.308	0
3	198022430	590291	0.298	0
4	191154276	533141	0.279	0
5	180915260	521418	0.288	0
6	171115067	521894	0.305	0
7	159138663	562646	0.354	0
8	146364022	426076	0.291	0
9	141213431	420022	0.297	0
10	135534747	546809	0.403	0
11	135006516	419586	0.311	0
12	133851895	474501	0.354	0
13	115169878	259230	0.225	-1
14	107349540	305474	0.285	0
15	102531392	307632	0.3	0
16	90354753	386787	0.428	0
17	81195210	415156	0.511	1
18	78077248	218104	0.279	0
19	59128983	376963	0.638	1
20	63025520	228650	0.363	0
21	48129895	117569	0.244	-1
22	51304566	178102	0.347	0
Odchylenie standardowe dla osobnika: 0.0897
Srednia arytmetyczna: 0.33836
