Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	138059	0.055	0
2	243199373	113101	0.047	0
3	198022430	89561	0.045	0
4	191154276	77519	0.041	0
5	180915260	82656	0.046	0
6	171115067	80951	0.047	0
7	159138663	83096	0.052	0
8	146364022	65991	0.045	0
9	141213431	64432	0.046	0
10	135534747	74539	0.055	0
11	135006516	65876	0.049	0
12	133851895	71468	0.053	0
13	115169878	40622	0.035	-1
14	107349540	46444	0.043	0
15	102531392	47300	0.046	0
16	90354753	55953	0.062	0
17	81195210	61985	0.076	1
18	78077248	34983	0.045	0
19	59128983	54516	0.092	1
20	63025520	37072	0.059	0
21	48129895	19154	0.04	0
22	51304566	29116	0.057	0
Odchylenie standardowe dla osobnika: 0.01228
