Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2165102	0.869	0
2	243199373	2254496	0.927	0
3	198022430	1835320	0.927	0
4	191154276	1675175	0.876	0
5	180915260	1638782	0.906	0
6	171115067	1574382	0.92	0
7	159138663	1423145	0.894	0
8	146364022	1356555	0.927	0
9	141213431	1079434	0.764	-1
10	135534747	1277279	0.942	0
11	135006516	1281453	0.949	0
12	133851895	1246630	0.931	0
13	115169878	877334	0.762	-1
14	107349540	848707	0.791	-1
15	102531392	778912	0.76	-1
16	90354753	806045	0.892	0
17	81195210	806322	0.993	1
18	78077248	716879	0.918	0
19	59128983	599089	1.013	1
20	63025520	644124	1.022	1
21	48129895	348695	0.724	-1
22	51304566	378573	0.738	-1
Odchylenie standardowe dla osobnika: 0.087
