Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2806362	1.126	0
2	243199373	2552828	1.05	0
3	198022430	1949389	0.984	0
4	191154276	1664125	0.871	-1
5	180915260	1772336	0.98	0
6	171115067	1824362	1.066	0
7	159138663	1754329	1.102	0
8	146364022	1541126	1.053	0
9	141213431	1417102	1.004	0
10	135534747	1830933	1.351	0
11	135006516	1541740	1.142	0
12	133851895	1487847	1.112	0
13	115169878	867798	0.753	-1
14	107349540	1008131	0.939	0
15	102531392	1039495	1.014	0
16	90354753	1275123	1.411	1
17	81195210	1276066	1.572	1
18	78077248	798448	1.023	0
19	59128983	1091353	1.846	1
20	63025520	898500	1.426	1
21	48129895	439520	0.913	0
22	51304566	686901	1.339	0
Odchylenie standardowe dla osobnika: 0.24864
Srednia arytmetyczna: 1.13986
