Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	588758	0.236	0
2	243199373	506169	0.208	0
3	198022430	395391	0.2	0
4	191154276	328871	0.172	-1
5	180915260	359287	0.199	0
6	171115067	367969	0.215	0
7	159138663	365161	0.229	0
8	146364022	301931	0.206	0
9	141213431	292745	0.207	0
10	135534747	342862	0.253	0
11	135006516	305879	0.227	0
12	133851895	316544	0.236	0
13	115169878	175035	0.152	-1
14	107349540	208547	0.194	0
15	102531392	216289	0.211	0
16	90354753	264260	0.292	0
17	81195210	290522	0.358	1
18	78077248	156946	0.201	0
19	59128983	258690	0.438	1
20	63025520	181103	0.287	0
21	48129895	88889	0.185	0
22	51304566	146080	0.285	0
Odchylenie standardowe dla osobnika: 0.06297
Srednia arytmetyczna: 0.23595
