Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	5792	0.002	0
2	243199373	4985	0.002	0
3	198022430	4059	0.002	0
4	191154276	3814	0.002	0
5	180915260	4272	0.002	0
6	171115067	4028	0.002	0
7	159138663	4699	0.003	0
8	146364022	3755	0.003	0
9	141213431	2780	0.002	0
10	135534747	3561	0.003	0
11	135006516	2869	0.002	0
12	133851895	3364	0.003	0
13	115169878	1823	0.002	0
14	107349540	2030	0.002	0
15	102531392	2426	0.002	0
16	90354753	2260	0.003	0
17	81195210	2851	0.004	1
18	78077248	1550	0.002	0
19	59128983	2572	0.004	1
20	63025520	1879	0.003	0
21	48129895	857	0.002	0
22	51304566	1186	0.002	0
Odchylenie standardowe dla osobnika: 0.00066
Srednia arytmetyczna: 0.00245
