Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	813835	0.327	0
2	243199373	726627	0.299	0
3	198022430	577869	0.292	0
4	191154276	504292	0.264	0
5	180915260	516876	0.286	0
6	171115067	525201	0.307	0
7	159138663	526447	0.331	0
8	146364022	436105	0.298	0
9	141213431	403788	0.286	0
10	135534747	486536	0.359	0
11	135006516	424045	0.314	0
12	133851895	452340	0.338	0
13	115169878	254263	0.221	-1
14	107349540	292551	0.273	0
15	102531392	301003	0.294	0
16	90354753	357776	0.396	0
17	81195210	376279	0.463	1
18	78077248	222172	0.285	0
19	59128983	338536	0.573	1
20	63025520	237950	0.378	0
21	48129895	119688	0.249	-1
22	51304566	178226	0.347	0
Odchylenie standardowe dla osobnika: 0.0744
