Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	4009698	1.609	0
2	243199373	4319827	1.776	0
3	198022430	3545853	1.791	0
4	191154276	3344819	1.75	0
5	180915260	3177032	1.756	0
6	171115067	3055479	1.786	0
7	159138663	2734326	1.718	0
8	146364022	2613381	1.786	0
9	141213431	2016416	1.428	-1
10	135534747	2396878	1.768	0
11	135006516	2376893	1.761	0
12	133851895	2377119	1.776	0
13	115169878	1714095	1.488	0
14	107349540	1597895	1.488	0
15	102531392	1432789	1.397	-1
16	90354753	1432962	1.586	0
17	81195210	1392737	1.715	0
18	78077248	1385634	1.775	0
19	59128983	989353	1.673	0
20	63025520	1152601	1.829	1
21	48129895	649699	1.35	-1
22	51304566	635255	1.238	-1
Odchylenie standardowe dla osobnika: 0.16846
