Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	159501	0.064	0
2	243199373	144718	0.06	0
3	198022430	115303	0.058	0
4	191154276	96749	0.051	-1
5	180915260	103648	0.057	0
6	171115067	107329	0.063	0
7	159138663	102790	0.065	0
8	146364022	88211	0.06	0
9	141213431	82871	0.059	0
10	135534747	99052	0.073	0
11	135006516	86518	0.064	0
12	133851895	89348	0.067	0
13	115169878	50982	0.044	-1
14	107349540	58633	0.055	0
15	102531392	60566	0.059	0
16	90354753	71199	0.079	0
17	81195210	74930	0.092	1
18	78077248	45900	0.059	0
19	59128983	63754	0.108	1
20	63025520	50256	0.08	1
21	48129895	24136	0.05	-1
22	51304566	37254	0.073	0
Odchylenie standardowe dla osobnika: 0.01409
Srednia arytmetyczna: 0.06545
