Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2414743	0.969	0
2	243199373	2530435	1.04	0
3	198022430	2071721	1.046	0
4	191154276	1940701	1.015	0
5	180915260	1856603	1.026	0
6	171115067	1789306	1.046	0
7	159138663	1614240	1.014	0
8	146364022	1528025	1.044	0
9	141213431	1199870	0.85	-1
10	135534747	1423409	1.05	0
11	135006516	1415851	1.049	0
12	133851895	1409195	1.053	0
13	115169878	1008914	0.876	-1
14	107349540	948578	0.884	-1
15	102531392	860096	0.839	-1
16	90354753	878759	0.973	0
17	81195210	880136	1.084	1
18	78077248	803932	1.03	0
19	59128983	662791	1.121	1
20	63025520	692920	1.099	1
21	48129895	394131	0.819	-1
22	51304566	399983	0.78	-1
Odchylenie standardowe dla osobnika: 0.09657
Srednia arytmetyczna: 0.98668
