Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1278314	0.513	0
2	243199373	1170271	0.481	0
3	198022430	911087	0.46	0
4	191154276	788952	0.413	-1
5	180915260	826182	0.457	0
6	171115067	845999	0.494	0
7	159138663	817035	0.513	0
8	146364022	720759	0.492	0
9	141213431	642106	0.455	0
10	135534747	818993	0.604	0
11	135006516	700248	0.519	0
12	133851895	691732	0.517	0
13	115169878	409899	0.356	-1
14	107349540	458692	0.427	0
15	102531392	464284	0.453	0
16	90354753	577786	0.639	1
17	81195210	555457	0.684	1
18	78077248	368878	0.472	0
19	59128983	476112	0.805	1
20	63025520	394269	0.626	1
21	48129895	197759	0.411	-1
22	51304566	288842	0.563	0
Odchylenie standardowe dla osobnika: 0.1006
