Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1442027	0.579	0
2	243199373	1306558	0.537	0
3	198022430	1006901	0.508	0
4	191154276	842108	0.441	-1
5	180915260	913163	0.505	0
6	171115067	947660	0.554	0
7	159138663	898824	0.565	0
8	146364022	800333	0.547	0
9	141213431	730646	0.517	0
10	135534747	932756	0.688	0
11	135006516	796083	0.59	0
12	133851895	765737	0.572	0
13	115169878	447024	0.388	-1
14	107349540	516856	0.481	0
15	102531392	534768	0.522	0
16	90354753	654809	0.725	1
17	81195210	651750	0.803	1
18	78077248	416271	0.533	0
19	59128983	553783	0.937	1
20	63025520	468919	0.744	1
21	48129895	223599	0.465	0
22	51304566	358424	0.699	0
Odchylenie standardowe dla osobnika: 0.12678
