Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1535761	0.616	0
2	243199373	1471668	0.605	0
3	198022430	1180032	0.596	0
4	191154276	1067442	0.558	0
5	180915260	1066852	0.59	0
6	171115067	1067515	0.624	0
7	159138663	1019659	0.641	0
8	146364022	907289	0.62	0
9	141213431	785722	0.556	0
10	135534747	952999	0.703	0
11	135006516	850227	0.63	0
12	133851895	862146	0.644	0
13	115169878	541903	0.471	-1
14	107349540	569636	0.531	-1
15	102531392	557573	0.544	0
16	90354753	677276	0.75	1
17	81195210	612763	0.755	1
18	78077248	461695	0.591	0
19	59128983	514960	0.871	1
20	63025520	440595	0.699	0
21	48129895	239805	0.498	-1
22	51304566	291314	0.568	0
Odchylenie standardowe dla osobnika: 0.08953
