Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	363280	0.146	0
2	243199373	324351	0.133	0
3	198022430	252472	0.127	0
4	191154276	219890	0.115	0
5	180915260	228401	0.126	0
6	171115067	231048	0.135	0
7	159138663	229246	0.144	0
8	146364022	194628	0.133	0
9	141213431	180469	0.128	0
10	135534747	229475	0.169	0
11	135006516	192297	0.142	0
12	133851895	195102	0.146	0
13	115169878	112292	0.098	-1
14	107349540	128938	0.12	0
15	102531392	131508	0.128	0
16	90354753	160933	0.178	1
17	81195210	164059	0.202	1
18	78077248	101160	0.13	0
19	59128983	143332	0.242	1
20	63025520	108206	0.172	0
21	48129895	54944	0.114	0
22	51304566	81423	0.159	0
Odchylenie standardowe dla osobnika: 0.0315
Srednia arytmetyczna: 0.14486
