Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	819505	0.329	0
2	243199373	766111	0.315	0
3	198022430	615590	0.311	0
4	191154276	554161	0.29	0
5	180915260	552800	0.306	0
6	171115067	563615	0.329	0
7	159138663	544144	0.342	0
8	146364022	468633	0.32	0
9	141213431	419023	0.297	0
10	135534747	529365	0.391	0
11	135006516	442073	0.327	0
12	133851895	465130	0.347	0
13	115169878	277725	0.241	-1
14	107349540	303488	0.283	0
15	102531392	304346	0.297	0
16	90354753	359781	0.398	1
17	81195210	354427	0.437	1
18	78077248	238152	0.305	0
19	59128983	304578	0.515	1
20	63025520	238481	0.378	0
21	48129895	126408	0.263	-1
22	51304566	166864	0.325	0
Odchylenie standardowe dla osobnika: 0.05906
