Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1145006	0.459	0
2	243199373	1046064	0.43	0
3	198022430	823610	0.416	0
4	191154276	716040	0.375	0
5	180915260	743962	0.411	0
6	171115067	758802	0.443	0
7	159138663	733202	0.461	0
8	146364022	640751	0.438	0
9	141213431	577104	0.409	0
10	135534747	715319	0.528	0
11	135006516	620355	0.46	0
12	133851895	626484	0.468	0
13	115169878	368287	0.32	-1
14	107349540	413635	0.385	0
15	102531392	420089	0.41	0
16	90354753	507141	0.561	1
17	81195210	497951	0.613	1
18	78077248	327596	0.42	0
19	59128983	433821	0.734	1
20	63025520	348046	0.552	1
21	48129895	175319	0.364	-1
22	51304566	254947	0.497	0
Odchylenie standardowe dla osobnika: 0.08983
Srednia arytmetyczna: 0.46155
