Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	196438	0.079	0
2	243199373	176290	0.072	0
3	198022430	138618	0.07	0
4	191154276	116640	0.061	-1
5	180915260	124581	0.069	0
6	171115067	127445	0.074	0
7	159138663	124445	0.078	0
8	146364022	105372	0.072	0
9	141213431	98793	0.07	0
10	135534747	120867	0.089	0
11	135006516	103884	0.077	0
12	133851895	107663	0.08	0
13	115169878	62263	0.054	-1
14	107349540	70353	0.066	0
15	102531392	72664	0.071	0
16	90354753	85449	0.095	0
17	81195210	91811	0.113	1
18	78077248	54768	0.07	0
19	59128983	79667	0.135	1
20	63025520	61583	0.098	1
21	48129895	28427	0.059	-1
22	51304566	45121	0.088	0
Odchylenie standardowe dla osobnika: 0.01802
Srednia arytmetyczna: 0.07909
