Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1563101	0.627	0
2	243199373	1445135	0.594	0
3	198022430	1131780	0.572	0
4	191154276	987134	0.516	0
5	180915260	1024087	0.566	0
6	171115067	1041678	0.609	0
7	159138663	1016210	0.639	0
8	146364022	866201	0.592	0
9	141213431	802918	0.569	0
10	135534747	957179	0.706	0
11	135006516	848334	0.628	0
12	133851895	864298	0.646	0
13	115169878	513437	0.446	-1
14	107349540	573586	0.534	0
15	102531392	581743	0.567	0
16	90354753	686463	0.76	0
17	81195210	712352	0.877	1
18	78077248	452029	0.579	0
19	59128983	614467	1.039	1
20	63025520	476769	0.756	0
21	48129895	241685	0.502	-1
22	51304566	358896	0.7	0
Odchylenie standardowe dla osobnika: 0.12867
Srednia arytmetyczna: 0.63745
