Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	421795	0.169	0
2	243199373	379192	0.156	0
3	198022430	306454	0.155	0
4	191154276	270158	0.141	0
5	180915260	273610	0.151	0
6	171115067	277228	0.162	0
7	159138663	278637	0.175	0
8	146364022	230508	0.157	0
9	141213431	213510	0.151	0
10	135534747	250556	0.185	0
11	135006516	221170	0.164	0
12	133851895	238016	0.178	0
13	115169878	136676	0.119	-1
14	107349540	154915	0.144	0
15	102531392	155773	0.152	0
16	90354753	186455	0.206	0
17	81195210	193324	0.238	1
18	78077248	116147	0.149	0
19	59128983	173322	0.293	1
20	63025520	121235	0.192	0
21	48129895	63021	0.131	-1
22	51304566	88613	0.173	0
Odchylenie standardowe dla osobnika: 0.03673
Srednia arytmetyczna: 0.17005
