Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1310931	0.526	0
2	243199373	1203420	0.495	0
3	198022430	934866	0.472	0
4	191154276	815813	0.427	0
5	180915260	846000	0.468	0
6	171115067	864222	0.505	0
7	159138663	839604	0.528	0
8	146364022	733620	0.501	0
9	141213431	657048	0.465	0
10	135534747	831016	0.613	0
11	135006516	717104	0.531	0
12	133851895	707330	0.528	0
13	115169878	416757	0.362	-1
14	107349540	469732	0.438	0
15	102531392	479299	0.467	0
16	90354753	602464	0.667	1
17	81195210	570428	0.703	1
18	78077248	375020	0.48	0
19	59128983	493784	0.835	1
20	63025520	400593	0.636	1
21	48129895	201593	0.419	-1
22	51304566	295345	0.576	0
Odchylenie standardowe dla osobnika: 0.10492
