Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1977878	0.794	0
2	243199373	1828535	0.752	0
3	198022430	1429681	0.722	0
4	191154276	1234188	0.646	-1
5	180915260	1302710	0.72	0
6	171115067	1338058	0.782	0
7	159138663	1269487	0.798	0
8	146364022	1118908	0.764	0
9	141213431	1020563	0.723	0
10	135534747	1256066	0.927	0
11	135006516	1093793	0.81	0
12	133851895	1083221	0.809	0
13	115169878	652057	0.566	-1
14	107349540	726502	0.677	0
15	102531392	739228	0.721	0
16	90354753	869183	0.962	0
17	81195210	896342	1.104	1
18	78077248	582326	0.746	0
19	59128983	761461	1.288	1
20	63025520	622411	0.988	1
21	48129895	317409	0.659	0
22	51304566	472464	0.921	0
Odchylenie standardowe dla osobnika: 0.1602
Srednia arytmetyczna: 0.81268
