Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1439816	0.578	0
2	243199373	1303126	0.536	0
3	198022430	1003147	0.507	0
4	191154276	839680	0.439	-1
5	180915260	915447	0.506	0
6	171115067	945092	0.552	0
7	159138663	895949	0.563	0
8	146364022	798330	0.545	0
9	141213431	730285	0.517	0
10	135534747	911501	0.673	0
11	135006516	795529	0.589	0
12	133851895	762645	0.57	0
13	115169878	448243	0.389	-1
14	107349540	515344	0.48	0
15	102531392	537289	0.524	0
16	90354753	655914	0.726	1
17	81195210	646287	0.796	1
18	78077248	417374	0.535	0
19	59128983	547334	0.926	1
20	63025520	468319	0.743	1
21	48129895	226006	0.47	0
22	51304566	357305	0.696	0
Odchylenie standardowe dla osobnika: 0.12408
