Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	29572	0.012	0
2	243199373	25967	0.011	0
3	198022430	20636	0.01	0
4	191154276	17151	0.009	0
5	180915260	18383	0.01	0
6	171115067	18742	0.011	0
7	159138663	18921	0.012	0
8	146364022	15569	0.011	0
9	141213431	14830	0.011	0
10	135534747	16780	0.012	0
11	135006516	15263	0.011	0
12	133851895	16561	0.012	0
13	115169878	9112	0.008	-1
14	107349540	10604	0.01	0
15	102531392	11059	0.011	0
16	90354753	13560	0.015	0
17	81195210	14692	0.018	1
18	78077248	8051	0.01	0
19	59128983	13505	0.023	1
20	63025520	8883	0.014	0
21	48129895	4437	0.009	0
22	51304566	6781	0.013	0
Odchylenie standardowe dla osobnika: 0.00321
Srednia arytmetyczna: 0.01195
