Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1628687	0.653	0
2	243199373	1475157	0.607	0
3	198022430	1160802	0.586	0
4	191154276	1006078	0.526	0
5	180915260	1048649	0.58	0
6	171115067	1080079	0.631	0
7	159138663	1033152	0.649	0
8	146364022	909713	0.622	0
9	141213431	816374	0.578	0
10	135534747	999643	0.738	0
11	135006516	871587	0.646	0
12	133851895	884537	0.661	0
13	115169878	523037	0.454	-1
14	107349540	583425	0.543	0
15	102531392	589247	0.575	0
16	90354753	699741	0.774	0
17	81195210	699729	0.862	1
18	78077248	465720	0.596	0
19	59128983	607266	1.027	1
20	63025520	493801	0.783	1
21	48129895	247181	0.514	-1
22	51304566	356234	0.694	0
Odchylenie standardowe dla osobnika: 0.12421
