Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	724497	0.291	0
2	243199373	650085	0.267	0
3	198022430	521740	0.263	0
4	191154276	445962	0.233	-1
5	180915260	470633	0.26	0
6	171115067	479835	0.28	0
7	159138663	463361	0.291	0
8	146364022	400651	0.274	0
9	141213431	361455	0.256	0
10	135534747	425415	0.314	0
11	135006516	386101	0.286	0
12	133851895	401185	0.3	0
13	115169878	234043	0.203	-1
14	107349540	262968	0.245	0
15	102531392	268962	0.262	0
16	90354753	315178	0.349	1
17	81195210	316218	0.389	1
18	78077248	206709	0.265	0
19	59128983	273289	0.462	1
20	63025520	218243	0.346	1
21	48129895	109162	0.227	-1
22	51304566	156517	0.305	0
Odchylenie standardowe dla osobnika: 0.05592
Srednia arytmetyczna: 0.28945
