Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	463969	0.186	0
2	243199373	411900	0.169	0
3	198022430	326093	0.165	0
4	191154276	294596	0.154	0
5	180915260	291451	0.161	0
6	171115067	291981	0.171	0
7	159138663	308435	0.194	0
8	146364022	240195	0.164	0
9	141213431	231178	0.164	0
10	135534747	284717	0.21	0
11	135006516	235657	0.175	0
12	133851895	259743	0.194	0
13	115169878	143311	0.124	-1
14	107349540	167355	0.156	0
15	102531392	171865	0.168	0
16	90354753	208965	0.231	0
17	81195210	221697	0.273	1
18	78077248	123195	0.158	0
19	59128983	198537	0.336	1
20	63025520	129703	0.206	0
21	48129895	66397	0.138	-1
22	51304566	98990	0.193	0
Odchylenie standardowe dla osobnika: 0.04527
