Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	17945	0.007	0
2	243199373	16019	0.007	0
3	198022430	13399	0.007	0
4	191154276	10712	0.006	-1
5	180915260	12098	0.007	0
6	171115067	13438	0.008	0
7	159138663	12182	0.008	0
8	146364022	10290	0.007	0
9	141213431	9016	0.006	-1
10	135534747	10349	0.008	0
11	135006516	9394	0.007	0
12	133851895	11129	0.008	0
13	115169878	5663	0.005	-1
14	107349540	7353	0.007	0
15	102531392	6245	0.006	-1
16	90354753	8532	0.009	1
17	81195210	7978	0.01	1
18	78077248	6269	0.008	0
19	59128983	6398	0.011	1
20	63025520	5460	0.009	1
21	48129895	2818	0.006	-1
22	51304566	4059	0.008	0
Odchylenie standardowe dla osobnika: 0.00137
