Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1275286	0.512	0
2	243199373	1156544	0.476	0
3	198022430	916703	0.463	0
4	191154276	793186	0.415	0
5	180915260	822043	0.454	0
6	171115067	846034	0.494	0
7	159138663	828863	0.521	0
8	146364022	699243	0.478	0
9	141213431	648832	0.459	0
10	135534747	797061	0.588	0
11	135006516	680388	0.504	0
12	133851895	712502	0.532	0
13	115169878	407971	0.354	-1
14	107349540	464261	0.432	0
15	102531392	479367	0.468	0
16	90354753	582131	0.644	1
17	81195210	602036	0.741	1
18	78077248	358176	0.459	0
19	59128983	527949	0.893	1
20	63025520	388031	0.616	0
21	48129895	190577	0.396	-1
22	51304566	296001	0.577	0
Odchylenie standardowe dla osobnika: 0.11768
Srednia arytmetyczna: 0.52164
