Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1424696	0.572	0
2	243199373	1308746	0.538	0
3	198022430	1028793	0.52	0
4	191154276	886125	0.464	0
5	180915260	932238	0.515	0
6	171115067	947475	0.554	0
7	159138663	919910	0.578	0
8	146364022	790607	0.54	0
9	141213431	728658	0.516	0
10	135534747	867152	0.64	0
11	135006516	771693	0.572	0
12	133851895	782575	0.585	0
13	115169878	467087	0.406	-1
14	107349540	519683	0.484	0
15	102531392	529021	0.516	0
16	90354753	621119	0.687	0
17	81195210	644192	0.793	1
18	78077248	412861	0.529	0
19	59128983	553649	0.936	1
20	63025520	434644	0.69	0
21	48129895	221837	0.461	-1
22	51304566	324759	0.633	0
Odchylenie standardowe dla osobnika: 0.1152
