Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	249108	0.1	0
2	243199373	225778	0.093	0
3	198022430	177055	0.089	0
4	191154276	159647	0.084	0
5	180915260	159712	0.088	0
6	171115067	161173	0.094	0
7	159138663	159706	0.1	0
8	146364022	136138	0.093	0
9	141213431	122548	0.087	0
10	135534747	158892	0.117	1
11	135006516	131168	0.097	0
12	133851895	133424	0.1	0
13	115169878	79605	0.069	-1
14	107349540	86985	0.081	0
15	102531392	87757	0.086	0
16	90354753	105592	0.117	1
17	81195210	104286	0.128	1
18	78077248	70269	0.09	0
19	59128983	91620	0.155	1
20	63025520	69092	0.11	0
21	48129895	36662	0.076	-1
22	51304566	49817	0.097	0
Odchylenie standardowe dla osobnika: 0.01836
Srednia arytmetyczna: 0.09777
