Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1189034	0.477	0
2	243199373	1117002	0.459	0
3	198022430	888151	0.449	0
4	191154276	780597	0.408	0
5	180915260	801534	0.443	0
6	171115067	821054	0.48	0
7	159138663	772972	0.486	0
8	146364022	691843	0.473	0
9	141213431	610795	0.433	0
10	135534747	750060	0.553	0
11	135006516	655408	0.485	0
12	133851895	658451	0.492	0
13	115169878	404275	0.351	-1
14	107349540	436816	0.407	0
15	102531392	438784	0.428	0
16	90354753	511809	0.566	1
17	81195210	496365	0.611	1
18	78077248	354613	0.454	0
19	59128983	420763	0.712	1
20	63025520	357899	0.568	1
21	48129895	184395	0.383	-1
22	51304566	249314	0.486	0
Odchylenie standardowe dla osobnika: 0.07879
