Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	619972	0.249	0
2	243199373	654680	0.269	0
3	198022430	532277	0.269	0
4	191154276	492816	0.258	0
5	180915260	477987	0.264	0
6	171115067	458128	0.268	0
7	159138663	407625	0.256	0
8	146364022	394391	0.269	0
9	141213431	308583	0.219	-1
10	135534747	364367	0.269	0
11	135006516	362977	0.269	0
12	133851895	358421	0.268	0
13	115169878	257235	0.223	-1
14	107349540	243104	0.226	-1
15	102531392	221768	0.216	-1
16	90354753	225408	0.249	0
17	81195210	224199	0.276	0
18	78077248	208310	0.267	0
19	59128983	160007	0.271	0
20	63025520	182281	0.289	1
21	48129895	99805	0.207	-1
22	51304566	102701	0.2	-1
Odchylenie standardowe dla osobnika: 0.02462
