Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1602956	0.643	0
2	243199373	1474258	0.606	0
3	198022430	1157708	0.585	0
4	191154276	1000501	0.523	0
5	180915260	1050883	0.581	0
6	171115067	1068057	0.624	0
7	159138663	1037136	0.652	0
8	146364022	887515	0.606	0
9	141213431	824547	0.584	0
10	135534747	982725	0.725	0
11	135006516	871114	0.645	0
12	133851895	884603	0.661	0
13	115169878	525880	0.457	-1
14	107349540	586355	0.546	0
15	102531392	599973	0.585	0
16	90354753	708656	0.784	0
17	81195210	732668	0.902	1
18	78077248	464907	0.595	0
19	59128983	632415	1.07	1
20	63025520	489996	0.777	0
21	48129895	250328	0.52	-1
22	51304566	367620	0.717	0
Odchylenie standardowe dla osobnika: 0.13318
