Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	227261	0.091	0
2	243199373	208198	0.086	0
3	198022430	164850	0.083	0
4	191154276	145218	0.076	0
5	180915260	149357	0.083	0
6	171115067	151188	0.088	0
7	159138663	147080	0.092	0
8	146364022	126399	0.086	0
9	141213431	115249	0.082	0
10	135534747	141860	0.105	0
11	135006516	121308	0.09	0
12	133851895	125958	0.094	0
13	115169878	74565	0.065	-1
14	107349540	82566	0.077	0
15	102531392	83441	0.081	0
16	90354753	98491	0.109	1
17	81195210	99508	0.123	1
18	78077248	65409	0.084	0
19	59128983	85318	0.144	1
20	63025520	66870	0.106	0
21	48129895	34241	0.071	-1
22	51304566	47297	0.092	0
Odchylenie standardowe dla osobnika: 0.01719
