Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1042181	0.418	0
2	243199373	962823	0.396	0
3	198022430	740610	0.374	0
4	191154276	595696	0.312	-1
5	180915260	684044	0.378	0
6	171115067	716123	0.419	0
7	159138663	644845	0.405	0
8	146364022	606007	0.414	0
9	141213431	540730	0.383	0
10	135534747	675865	0.499	0
11	135006516	600330	0.445	0
12	133851895	554009	0.414	0
13	115169878	335432	0.291	-1
14	107349540	382838	0.357	0
15	102531392	395988	0.386	0
16	90354753	457721	0.507	0
17	81195210	458318	0.564	1
18	78077248	319596	0.409	0
19	59128983	371400	0.628	1
20	63025520	360957	0.573	1
21	48129895	169394	0.352	0
22	51304566	273950	0.534	1
Odchylenie standardowe dla osobnika: 0.08447
