Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	47073	0.019	0
2	243199373	41173	0.017	0
3	198022430	33207	0.017	0
4	191154276	28022	0.015	0
5	180915260	28858	0.016	0
6	171115067	29394	0.017	0
7	159138663	31013	0.019	0
8	146364022	24111	0.016	0
9	141213431	23451	0.017	0
10	135534747	26847	0.02	0
11	135006516	23544	0.017	0
12	133851895	26477	0.02	0
13	115169878	14432	0.013	-1
14	107349540	17049	0.016	0
15	102531392	17678	0.017	0
16	90354753	21133	0.023	0
17	81195210	23829	0.029	1
18	78077248	12482	0.016	0
19	59128983	22150	0.037	1
20	63025520	13446	0.021	0
21	48129895	6777	0.014	0
22	51304566	10825	0.021	0
Odchylenie standardowe dla osobnika: 0.00517
