Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1670891	0.67	0
2	243199373	1504541	0.619	0
3	198022430	1186292	0.599	0
4	191154276	1001474	0.524	-1
5	180915260	1071646	0.592	0
6	171115067	1117661	0.653	0
7	159138663	1052051	0.661	0
8	146364022	932755	0.637	0
9	141213431	842600	0.597	0
10	135534747	1028605	0.759	0
11	135006516	910557	0.674	0
12	133851895	903770	0.675	0
13	115169878	530250	0.46	-1
14	107349540	604003	0.563	0
15	102531392	617712	0.602	0
16	90354753	719959	0.797	0
17	81195210	734026	0.904	1
18	78077248	480217	0.615	0
19	59128983	628357	1.063	1
20	63025520	527321	0.837	1
21	48129895	252877	0.525	-1
22	51304566	386609	0.754	0
Odchylenie standardowe dla osobnika: 0.13386
Srednia arytmetyczna: 0.67182
