Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	5925761	2.377	0
2	243199373	6178419	2.54	0
3	198022430	5049796	2.55	0
4	191154276	4676442	2.446	0
5	180915260	4527974	2.503	0
6	171115067	4349089	2.542	0
7	159138663	3951046	2.483	0
8	146364022	3726153	2.546	0
9	141213431	2944634	2.085	-1
10	135534747	3481950	2.569	0
11	135006516	3492486	2.587	0
12	133851895	3454252	2.581	0
13	115169878	2435371	2.115	-1
14	107349540	2317374	2.159	-1
15	102531392	2118782	2.066	-1
16	90354753	2177987	2.41	0
17	81195210	2183868	2.69	1
18	78077248	1957537	2.507	0
19	59128983	1642142	2.777	1
20	63025520	1724347	2.736	1
21	48129895	958351	1.991	-1
22	51304566	996009	1.941	-1
Odchylenie standardowe dla osobnika: 0.2404
Srednia arytmetyczna: 2.41823
