Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	373714	0.15	0
2	243199373	323767	0.133	0
3	198022430	258734	0.131	0
4	191154276	229873	0.12	0
5	180915260	235256	0.13	0
6	171115067	231415	0.135	0
7	159138663	240047	0.151	0
8	146364022	193024	0.132	0
9	141213431	183113	0.13	0
10	135534747	214343	0.158	0
11	135006516	186141	0.138	0
12	133851895	204570	0.153	0
13	115169878	116132	0.101	-1
14	107349540	131473	0.122	0
15	102531392	136356	0.133	0
16	90354753	159864	0.177	0
17	81195210	169956	0.209	1
18	78077248	98456	0.126	0
19	59128983	151334	0.256	1
20	63025520	101799	0.162	0
21	48129895	53682	0.112	-1
22	51304566	76221	0.149	0
Odchylenie standardowe dla osobnika: 0.0329
