Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1227600	0.493	0
2	243199373	1108886	0.456	0
3	198022430	874074	0.441	0
4	191154276	759031	0.397	0
5	180915260	785145	0.434	0
6	171115067	804820	0.47	0
7	159138663	788815	0.496	0
8	146364022	668646	0.457	0
9	141213431	611142	0.433	0
10	135534747	762210	0.562	0
11	135006516	652232	0.483	0
12	133851895	673625	0.503	0
13	115169878	388218	0.337	-1
14	107349540	440819	0.411	0
15	102531392	453089	0.442	0
16	90354753	548692	0.607	1
17	81195210	553021	0.681	1
18	78077248	342943	0.439	0
19	59128983	484083	0.819	1
20	63025520	366276	0.581	0
21	48129895	183798	0.382	-1
22	51304566	268911	0.524	0
Odchylenie standardowe dla osobnika: 0.10431
