Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1021095	0.41	0
2	243199373	966116	0.397	0
3	198022430	770597	0.389	0
4	191154276	689519	0.361	0
5	180915260	695788	0.385	0
6	171115067	705262	0.412	0
7	159138663	674129	0.424	0
8	146364022	593489	0.405	0
9	141213431	526584	0.373	0
10	135534747	651937	0.481	0
11	135006516	559455	0.414	0
12	133851895	572551	0.428	0
13	115169878	349663	0.304	-1
14	107349540	375965	0.35	0
15	102531392	374741	0.365	0
16	90354753	447410	0.495	1
17	81195210	426524	0.525	1
18	78077248	302526	0.387	0
19	59128983	363951	0.616	1
20	63025520	300053	0.476	0
21	48129895	158441	0.329	-1
22	51304566	209456	0.408	0
Odchylenie standardowe dla osobnika: 0.06783
