Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	613309	0.246	0
2	243199373	566920	0.233	0
3	198022430	448983	0.227	0
4	191154276	392028	0.205	0
5	180915260	405529	0.224	0
6	171115067	412325	0.241	0
7	159138663	398769	0.251	0
8	146364022	346167	0.237	0
9	141213431	313086	0.222	0
10	135534747	375023	0.277	0
11	135006516	330388	0.245	0
12	133851895	339454	0.254	0
13	115169878	205822	0.179	-1
14	107349540	223484	0.208	0
15	102531392	226400	0.221	0
16	90354753	261704	0.29	0
17	81195210	270309	0.333	1
18	78077248	177929	0.228	0
19	59128983	229807	0.389	1
20	63025520	179714	0.285	0
21	48129895	92915	0.193	-1
22	51304566	129745	0.253	0
Odchylenie standardowe dla osobnika: 0.04553
Srednia arytmetyczna: 0.24732
