Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1589575	0.638	0
2	243199373	1716228	0.706	0
3	198022430	1423095	0.719	0
4	191154276	1360174	0.712	0
5	180915260	1279234	0.707	0
6	171115067	1228687	0.718	0
7	159138663	1085744	0.682	0
8	146364022	1036482	0.708	0
9	141213431	794243	0.562	-1
10	135534747	939255	0.693	0
11	135006516	938652	0.695	0
12	133851895	945487	0.706	0
13	115169878	701961	0.61	0
14	107349540	635601	0.592	0
15	102531392	567840	0.554	-1
16	90354753	548493	0.607	0
17	81195210	538757	0.664	0
18	78077248	550473	0.705	0
19	59128983	378149	0.64	0
20	63025520	438669	0.696	0
21	48129895	261644	0.544	-1
22	51304566	233377	0.455	-1
Odchylenie standardowe dla osobnika: 0.07059
Srednia arytmetyczna: 0.65059
