Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	15858	0.006	0
2	243199373	13036	0.005	0
3	198022430	11677	0.006	0
4	191154276	8634	0.005	0
5	180915260	10088	0.006	0
6	171115067	11173	0.007	0
7	159138663	9569	0.006	0
8	146364022	9611	0.007	0
9	141213431	8394	0.006	0
10	135534747	8809	0.006	0
11	135006516	8899	0.007	0
12	133851895	8202	0.006	0
13	115169878	5053	0.004	-1
14	107349540	5302	0.005	0
15	102531392	5469	0.005	0
16	90354753	10919	0.012	1
17	81195210	6583	0.008	0
18	78077248	3858	0.005	0
19	59128983	6420	0.011	1
20	63025520	6771	0.011	1
21	48129895	2440	0.005	0
22	51304566	3523	0.007	0
Odchylenie standardowe dla osobnika: 0.00208
Srednia arytmetyczna: 0.00664
