Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	130729	0.052	0
2	243199373	115935	0.048	0
3	198022430	92005	0.046	0
4	191154276	82157	0.043	0
5	180915260	82000	0.045	0
6	171115067	82266	0.048	0
7	159138663	85630	0.054	0
8	146364022	67938	0.046	0
9	141213431	64683	0.046	0
10	135534747	78555	0.058	0
11	135006516	66503	0.049	0
12	133851895	71927	0.054	0
13	115169878	40464	0.035	-1
14	107349540	46730	0.044	0
15	102531392	47533	0.046	0
16	90354753	57052	0.063	0
17	81195210	60672	0.075	1
18	78077248	35006	0.045	0
19	59128983	54939	0.093	1
20	63025520	35890	0.057	0
21	48129895	18645	0.039	-1
22	51304566	27645	0.054	0
Odchylenie standardowe dla osobnika: 0.01223
Srednia arytmetyczna: 0.05182
