Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	856053	0.343	0
2	243199373	796052	0.327	0
3	198022430	618178	0.312	0
4	191154276	512929	0.268	-1
5	180915260	564722	0.312	0
6	171115067	590796	0.345	0
7	159138663	536955	0.337	0
8	146364022	497456	0.34	0
9	141213431	445684	0.316	0
10	135534747	547218	0.404	0
11	135006516	486406	0.36	0
12	133851895	462067	0.345	0
13	115169878	280027	0.243	-1
14	107349540	312885	0.291	0
15	102531392	322789	0.315	0
16	90354753	376952	0.417	0
17	81195210	374065	0.461	1
18	78077248	259521	0.332	0
19	59128983	311887	0.527	1
20	63025520	285726	0.453	1
21	48129895	136826	0.284	-1
22	51304566	211342	0.412	0
Odchylenie standardowe dla osobnika: 0.06675
Srednia arytmetyczna: 0.352
