Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	780178	0.313	0
2	243199373	705576	0.29	0
3	198022430	544118	0.275	0
4	191154276	448741	0.235	-1
5	180915260	498475	0.276	0
6	171115067	518628	0.303	0
7	159138663	483272	0.304	0
8	146364022	436198	0.298	0
9	141213431	396089	0.28	0
10	135534747	503035	0.371	0
11	135006516	435109	0.322	0
12	133851895	411422	0.307	0
13	115169878	243715	0.212	-1
14	107349540	280756	0.262	0
15	102531392	286879	0.28	0
16	90354753	344468	0.381	1
17	81195210	343793	0.423	1
18	78077248	230937	0.296	0
19	59128983	286814	0.485	1
20	63025520	255099	0.405	1
21	48129895	123854	0.257	0
22	51304566	195417	0.381	1
Odchylenie standardowe dla osobnika: 0.06428
Srednia arytmetyczna: 0.31618
