Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1992471	0.799	0
2	243199373	1903309	0.783	0
3	198022430	1488623	0.752	0
4	191154276	1337691	0.7	0
5	180915260	1357268	0.75	0
6	171115067	1359735	0.795	0
7	159138663	1301836	0.818	0
8	146364022	1155440	0.789	0
9	141213431	1014768	0.719	0
10	135534747	1213261	0.895	0
11	135006516	1101163	0.816	0
12	133851895	1093486	0.817	0
13	115169878	685351	0.595	-1
14	107349540	731272	0.681	0
15	102531392	725365	0.707	0
16	90354753	859303	0.951	1
17	81195210	831422	1.024	1
18	78077248	598978	0.767	0
19	59128983	694261	1.174	1
20	63025520	586227	0.93	0
21	48129895	314285	0.653	-1
22	51304566	408290	0.796	0
Odchylenie standardowe dla osobnika: 0.12585
