Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1664926	0.668	0
2	243199373	1571875	0.646	0
3	198022430	1249393	0.631	0
4	191154276	1092244	0.571	0
5	180915260	1127984	0.623	0
6	171115067	1147083	0.67	0
7	159138663	1081996	0.68	0
8	146364022	970258	0.663	0
9	141213431	859308	0.609	0
10	135534747	1047140	0.773	0
11	135006516	923646	0.684	0
12	133851895	924470	0.691	0
13	115169878	566099	0.492	-1
14	107349540	612710	0.571	0
15	102531392	612181	0.597	0
16	90354753	722411	0.8	1
17	81195210	696267	0.858	1
18	78077248	498665	0.639	0
19	59128983	590768	0.999	1
20	63025520	504322	0.8	1
21	48129895	259357	0.539	-1
22	51304566	356655	0.695	0
Odchylenie standardowe dla osobnika: 0.11099
