Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	604668	0.243	0
2	243199373	562488	0.231	0
3	198022430	446908	0.226	0
4	191154276	391695	0.205	0
5	180915260	402715	0.223	0
6	171115067	411461	0.24	0
7	159138663	396914	0.249	0
8	146364022	344807	0.236	0
9	141213431	309803	0.219	0
10	135534747	364642	0.269	0
11	135006516	325641	0.241	0
12	133851895	337296	0.252	0
13	115169878	205360	0.178	-1
14	107349540	222199	0.207	0
15	102531392	223935	0.218	0
16	90354753	259888	0.288	1
17	81195210	263597	0.325	1
18	78077248	177552	0.227	0
19	59128983	224375	0.379	1
20	63025520	177593	0.282	0
21	48129895	91368	0.19	-1
22	51304566	126616	0.247	0
Odchylenie standardowe dla osobnika: 0.04352
