Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	589676	0.237	0
2	243199373	537742	0.221	0
3	198022430	423028	0.214	0
4	191154276	364635	0.191	0
5	180915260	381644	0.211	0
6	171115067	385611	0.225	0
7	159138663	380107	0.239	0
8	146364022	320430	0.219	0
9	141213431	299923	0.212	0
10	135534747	348079	0.257	0
11	135006516	315881	0.234	0
12	133851895	323788	0.242	0
13	115169878	190459	0.165	-1
14	107349540	214843	0.2	0
15	102531392	220298	0.215	0
16	90354753	256571	0.284	0
17	81195210	269066	0.331	1
18	78077248	167941	0.215	0
19	59128983	233556	0.395	1
20	63025520	177122	0.281	0
21	48129895	89359	0.186	-1
22	51304566	132559	0.258	0
Odchylenie standardowe dla osobnika: 0.04936
