Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1102949	0.443	0
2	243199373	1011716	0.416	0
3	198022430	787359	0.398	0
4	191154276	694287	0.363	0
5	180915260	710032	0.392	0
6	171115067	719666	0.421	0
7	159138663	708410	0.445	0
8	146364022	610621	0.417	0
9	141213431	553351	0.392	0
10	135534747	690513	0.509	0
11	135006516	596434	0.442	0
12	133851895	600405	0.449	0
13	115169878	351719	0.305	-1
14	107349540	395242	0.368	0
15	102531392	400590	0.391	0
16	90354753	497265	0.55	1
17	81195210	482784	0.595	1
18	78077248	312938	0.401	0
19	59128983	422645	0.715	1
20	63025520	333870	0.53	0
21	48129895	170310	0.354	-1
22	51304566	243131	0.474	0
Odchylenie standardowe dla osobnika: 0.08894
Srednia arytmetyczna: 0.44409
